ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),delivery_time_mins,weather_clean,is_late,distance_km,traffic_factor,weather_factor,speed_kmmin,seg_idx,tempo_estimado,dist_norm,adverso_norm
0x8e5c,BANGRES15DEL02,31,4.6,12.975377,77.696664,13.055377,77.776664,10/03/22,22:15:00,22:30:00,conditions Sandstorms,Low,2,Meal,scooter,1,No,Urban,(min) 24,24,Sandstorms,0,12.42,1.0,1.5,0.5175,1,47.19374062852761,0.583467525496511,0.22727272727272727
0xbb36,BANGRES02DEL03,31,4.9,12.970221,77.645396,13.060221,77.735396,06/03/22,20:20:00,20:25:00,conditions Windy,Jam,2,Meal,scooter,1,No,Metropolitian,(min) 29,29,Windy,0,13.97,2.0,1.2,0.4817241379310345,0,84.93353385900555,0.6666666666666667,0.6363636363636362
0x6d6c,BANGRES15DEL02,35,4.8,12.975377,77.696664,13.025377,77.746664,07/03/22,23:55:00,0:10:00,conditions Cloudy,Low,2,Buffet,motorcycle,1,No,Metropolitian,(min) 18,18,Cloudy,0,7.76,1.0,1.1,0.4311111111111111,3,21.623498121584092,0.33333333333333337,0.04545454545454549
0x470c,BANGRES17DEL02,22,4.7,12.972532,77.608179,13.022532,77.658179,13/03/22,20:15:00,20:25:00,conditions Cloudy,Jam,2,Drinks,motorcycle,0,No,Metropolitian,(min) 33,33,Cloudy,1,7.76,2.0,1.1,0.23515151515151514,3,43.246996243168184,0.33333333333333337,0.5454545454545455
0x7ddf,BANGRES02DEL01,37,4.9,12.970221,77.645396,13.010221,77.685396,30/03/22,15:40:00,15:50:00,conditions Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,(min) 38,38,Sandstorms,1,6.21,1.3,1.5,0.16342105263157894,3,30.675931408542944,0.25013419216317767,0.4318181818181819
0x7a87,BANGRES01DEL03,20,4.8,12.933284,77.615428,12.963284,77.645428,01/04/22,23:25:00,23:30:00,conditions Sunny,Low,2,Buffet,scooter,1,No,Metropolitian,(min) 21,21,Sunny,0,4.66,1.0,1.0,0.2219047619047619,0,11.80476818727529,0.16693505099302203,0.0
0x8271,BANGRES12DEL03,32,4.0,12.939496,77.625999,13.029496,77.715999,27/03/22,18:15:00,18:30:00,conditions Windy,Medium,0,Snack,motorcycle,1,No,Urban,(min) 40,40,Windy,1,13.97,1.3,1.2,0.34925,4,55.20679700835361,0.6666666666666667,0.2545454545454546
0x7b96,BANGRES12DEL01,28,4.8,12.939496,77.625999,13.049496,77.735999,18/03/22,22:35:00,22:50:00,conditions Stormy,Low,0,Snack,motorcycle,0,No,Urban,(min) 15,15,Stormy,0,17.08,1.0,1.6,1.1386666666666665,4,69.22761910340323,0.8336017176596886,0.27272727272727276
0xa8e0,BANGRES08DEL03,30,4.7,12.906229,77.596791,12.936229,77.626791,01/04/22,23:10:00,23:20:00,conditions Sandstorms,Low,1,Meal,motorcycle,1,No,Metropolitian,(min) 29,29,Sandstorms,0,4.66,1.0,1.5,0.1606896551724138,3,17.707152280912936,0.16693505099302203,0.22727272727272727
0xbe99,BANGRES14DEL01,36,4.9,12.949934,77.699386,12.959934,77.709386,21/03/22,8:25:00,8:35:00,conditions Sunny,Low,0,Drinks,motorcycle,0,No,Metropolitian,(min) 21,21,Sunny,0,1.55,1.0,1.0,0.07380952380952381,3,3.926478688900579,0.0,0.0
0x65a,BANGRES02DEL01,27,5.0,12.970221,77.645396,13.010221,77.685396,03/04/22,16:25:00,16:40:00,conditions Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 26,26,Sandstorms,0,6.21,1.3,1.5,0.23884615384615385,3,30.675931408542944,0.25013419216317767,0.4318181818181819
0xb8bb,BANGRES07DEL01,38,4.3,12.978453,77.643685,12.988453,77.653685,01/03/22,11:20:00,11:25:00,conditions Fog,High,2,Snack,electric_scooter,1,No,Metropolitian,(min) 37,37,Fog,1,1.55,1.6,1.4,0.041891891891891894,6,8.795312263137298,0.0,0.5636363636363635
0x5c0b,BANGRES19DEL03,39,4.8,12.914264,77.6784,13.004264,77.7684,06/03/22,19:25:00,19:35:00,conditions Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 38,38,Stormy,1,13.97,2.0,1.6,0.3676315789473684,3,113.24471181200741,0.6666666666666667,1.0
0x4a2e,BANGRES08DEL01,22,4.7,12.906229,77.596791,12.946229,77.636791,30/03/22,14:30:00,14:40:00,conditions Fog,High,0,Meal,motorcycle,0,No,Metropolitian,(min) 26,26,Fog,0,6.21,1.6,1.4,0.23884615384615385,3,35.23799300263394,0.25013419216317767,0.5636363636363635
0x99a9,BANGRES17DEL02,33,4.5,12.972532,77.608179,13.022532,77.658179,15/03/22,21:00:00,21:15:00,conditions Sunny,Jam,2,Snack,electric_scooter,0,No,Metropolitian,(min) 22,22,Sunny,0,7.76,2.0,1.0,0.3527272727272727,6,39.315451130152894,0.33333333333333337,0.45454545454545453
0x66b9,BANGRES17DEL02,28,4.9,12.972532,77.608179,13.022532,77.658179,03/03/22,19:45:00,19:55:00,conditions Sandstorms,Jam,1,Buffet,scooter,1,No,Metropolitian,(min) 17,17,Sandstorms,0,7.76,2.0,1.5,0.45647058823529413,0,58.97317669522934,0.33333333333333337,0.9090909090909091
0x5c06,BANGRES11DEL02,22,3.1,12.934365,77.616155,13.064365,77.746155,14/03/22,22:20:00,22:30:00,conditions Sunny,Low,1,Meal,scooter,1,No,Metropolitian,(min) 40,40,Sunny,1,20.18,1.0,1.0,0.5045,0,51.12021931742818,1.0,0.0
0x85d3,BANGRES01DEL03,21,4.9,12.933284,77.615428,12.993284,77.675428,03/04/22,23:55:00,0:05:00,conditions Stormy,Low,1,Meal,motorcycle,1,No,Metropolitian,(min) 18,18,Stormy,0,9.32,1.0,1.6,0.5177777777777778,3,37.77525819928093,0.4170692431561997,0.27272727272727276
0x1328,BANGRES07DEL03,22,4.8,12.978453,77.643685,13.008453,77.673685,09/03/22,20:45:00,21:00:00,conditions Stormy,Jam,2,Buffet,scooter,0,No,Metropolitian,(min) 22,22,Stormy,0,4.66,2.0,1.6,0.21181818181818182,0,37.77525819928093,0.16693505099302203,1.0
0xb8c5,BANGRES04DEL01,21,4.6,12.98041,77.640489,13.09041,77.750489,29/03/22,18:30:00,18:45:00,conditions Fog,Medium,1,Snack,motorcycle,1,No,Metropolitian,(min) 29,29,Fog,0,17.08,1.3,1.4,0.5889655172413792,3,78.74641673012117,0.8336017176596886,0.37272727272727263
0xbed8,BANGRES08DEL02,36,4.6,12.906229,77.596791,12.956229,77.646791,26/03/22,18:40:00,18:50:00,conditions Windy,Medium,1,Meal,motorcycle,1,No,Metropolitian,(min) 29,29,Windy,0,7.76,1.3,1.2,0.2675862068965517,3,30.666051881519255,0.33333333333333337,0.2545454545454546
0x9d96,BANGRES20DEL03,35,4.6,12.972161,77.596014,13.002161,77.626014,26/03/22,17:15:00,17:20:00,conditions Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,(min) 32,32,Fog,1,4.66,1.3,1.4,0.145625,3,21.484678100841027,0.16693505099302203,0.37272727272727263
0xb8ba,BANGRES19DEL01,38,4.0,12.914264,77.6784,13.024264,77.7884,14/03/22,19:15:00,19:25:00,conditions Fog,Jam,2,Drinks,motorcycle,1,No,Urban,(min) 43,43,Fog,1,17.08,2.0,1.4,0.3972093023255814,4,121.14833343095565,0.8336017176596886,0.818181818181818
0x89ac,BANGRES01DEL02,21,5.0,12.933284,77.615428,12.983284,77.665428,01/03/22,17:10:00,17:25:00,conditions Sunny,Medium,2,Snack,motorcycle,0,No,Urban,(min) 11,11,Sunny,0,7.76,1.3,1.0,0.7054545454545454,4,25.55504323459938,0.33333333333333337,0.13636363636363638
0x6dae,BANGRES19DEL02,30,4.7,12.914264,77.6784,12.934264,77.6984,17/03/22,9:15:00,9:30:00,conditions Stormy,Low,2,Meal,scooter,1,No,Urban,(min) 20,20,Stormy,0,3.11,1.0,1.6,0.1555,1,12.605263197399537,0.08373590982286634,0.27272727272727276
0x80ea,BANGRES18DEL03,37,5.0,12.913041,77.683237,12.943041,77.713237,28/03/22,20:50:00,21:00:00,conditions Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,(min) 34,34,Stormy,1,4.66,2.0,1.6,0.13705882352941176,3,37.77525819928093,0.16693505099302203,1.0
0x7425,BANGRES04DEL02,34,4.7,12.98041,77.640489,13.03041,77.690489,05/03/22,22:50:00,23:00:00,conditions Sandstorms,Low,1,Meal,scooter,1,No,Metropolitian,(min) 23,23,Sandstorms,0,7.76,1.0,1.5,0.3373913043478261,0,29.48658834761467,0.33333333333333337,0.22727272727272727
0x3654,BANGRES13DEL03,34,4.1,12.935662,77.61413,13.025662,77.70413,25/03/22,20:50:00,20:55:00,conditions Stormy,Jam,1,Meal,motorcycle,1,No,Metropolitian,(min) 35,35,Stormy,1,13.97,2.0,1.6,0.3991428571428572,3,113.24471181200741,0.6666666666666667,1.0
0xefa,BANGRES01DEL03,27,4.8,12.933284,77.615428,13.023284,77.705428,10/03/22,19:20:00,19:35:00,conditions Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,(min) 35,35,Windy,1,13.97,2.0,1.2,0.3991428571428572,3,84.93353385900555,0.6666666666666667,0.6363636363636362
0x6386,BANGRES11DEL03,32,4.6,12.934365,77.616155,12.994365,77.676155,03/04/22,17:10:00,17:25:00,conditions Cloudy,Medium,1,Meal,scooter,0,No,Urban,(min) 16,16,Cloudy,0,9.32,1.3,1.1,0.5825,1,33.761637015607334,0.4170692431561997,0.19545454545454552
0x8926,BANGRES19DEL02,21,4.9,12.914264,77.6784,12.934264,77.6984,07/03/22,8:40:00,8:45:00,conditions Sunny,Low,0,Buffet,motorcycle,1,No,Urban,(min) 14,14,Sunny,0,3.11,1.0,1.0,0.22214285714285714,4,7.87828949837471,0.08373590982286634,0.0
0x4374,BANGRES05DEL01,33,4.8,12.970324,77.645748,13.080324,77.755748,02/03/22,21:30:00,21:40:00,conditions Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 40,40,Fog,1,17.08,2.0,1.4,0.42699999999999994,3,121.14833343095565,0.8336017176596886,0.818181818181818
0x6a79,BANGRES11DEL01,38,4.6,12.934365,77.616155,12.974365,77.656155,01/04/22,14:15:00,14:20:00,conditions Cloudy,High,0,Snack,motorcycle,1,No,Metropolitian,(min) 28,28,Cloudy,0,6.21,1.6,1.1,0.22178571428571428,3,27.68699450206953,0.25013419216317767,0.3454545454545455
0x56f5,BANGRES16DEL01,27,4.4,13.029198,77.570997,13.099198,77.640997,20/03/22,19:30:00,19:35:00,conditions Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,(min) 35,35,Fog,1,10.87,2.0,1.4,0.31057142857142855,0,77.10084217766324,0.5002683843263553,0.818181818181818
0x56ab,BANGRES01DEL01,20,4.5,12.933284,77.615428,12.973284,77.655428,03/03/22,16:45:00,16:50:00,conditions Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 23,23,Cloudy,0,6.21,1.3,1.1,0.27,3,22.495683032931492,0.25013419216317767,0.19545454545454552
0x461f,BANGRES09DEL01,28,4.8,12.934179,77.615797,12.974179,77.655797,01/04/22,16:40:00,16:45:00,conditions Cloudy,Medium,0,Snack,motorcycle,0,No,Urban,(min) 21,21,Cloudy,0,6.21,1.3,1.1,0.2957142857142857,4,22.495683032931492,0.25013419216317767,0.19545454545454552
0x7e9b,BANGRES07DEL01,22,4.4,12.978453,77.643685,13.088453,77.753685,23/03/22,19:45:00,19:55:00,conditions Sandstorms,Jam,0,Meal,motorcycle,1,Yes,Metropolitian,(min) 39,39,Sandstorms,1,17.08,2.0,1.5,0.4379487179487179,3,129.80178581888106,0.8336017176596886,0.9090909090909091
0x5a61,BANGRES13DEL03,36,4.6,12.935662,77.61413,12.995662,77.67413,13/03/22,19:35:00,19:45:00,conditions Windy,Jam,1,Snack,scooter,1,No,Metropolitian,(min) 27,27,Windy,0,9.32,2.0,1.2,0.3451851851851852,0,56.66288729892139,0.4170692431561997,0.6363636363636362
0x9177,BANGRES15DEL03,36,4.8,12.975377,77.696664,13.065377,77.786664,04/03/22,23:30:00,23:45:00,conditions Sandstorms,Low,1,Meal,motorcycle,1,No,Metropolitian,(min) 22,22,Sandstorms,0,13.97,1.0,1.5,0.635,3,53.08345866187847,0.6666666666666667,0.22727272727272727
0x8a03,BANGRES15DEL01,23,4.8,12.975377,77.696664,13.045377,77.766664,16/03/22,23:00:00,23:15:00,conditions Sandstorms,Low,1,Buffet,motorcycle,0,No,Urban,(min) 12,12,Sandstorms,0,10.87,1.0,1.5,0.9058333333333333,4,41.30402259517673,0.5002683843263553,0.22727272727272727
0x32a7,BANGRES08DEL02,36,4.0,12.906229,77.596791,12.986229,77.676791,29/03/22,20:00:00,20:10:00,conditions Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,(min) 52,52,Windy,1,12.42,2.0,1.2,0.23884615384615385,3,75.50998500564417,0.583467525496511,0.6363636363636362
0x9a13,BANGRES06DEL02,23,4.8,12.979096,77.640625,12.999096,77.660625,03/04/22,11:45:00,12:00:00,conditions Cloudy,High,0,Drinks,motorcycle,1,No,Urban,(min) 28,28,Cloudy,0,3.11,1.6,1.1,0.11107142857142857,4,13.865789517139492,0.08373590982286634,0.3454545454545455
0xbaaa,BANGRES19DEL01,31,4.4,12.914264,77.6784,13.024264,77.7884,27/03/22,23:45:00,23:50:00,conditions Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 38,38,Cloudy,1,17.08,1.0,1.1,0.44947368421052625,3,47.593988133589725,0.8336017176596886,0.04545454545454549
0x574f,BANGRES05DEL02,28,4.8,12.970324,77.645748,12.990324,77.665748,28/03/22,10:40:00,10:55:00,conditions Sunny,Low,2,Meal,electric_scooter,1,No,Metropolitian,(min) 23,23,Sunny,0,3.11,1.0,1.0,0.13521739130434782,6,7.87828949837471,0.08373590982286634,0.0
0x578d,BANGRES01DEL03,22,4.2,12.933284,77.615428,12.963284,77.645428,07/03/22,23:40:00,23:45:00,conditions Stormy,Low,0,Drinks,motorcycle,1,No,Urban,(min) 21,21,Stormy,0,4.66,1.0,1.6,0.2219047619047619,4,18.887629099640463,0.16693505099302203,0.27272727272727276
0x7897,BANGRES18DEL01,30,4.8,12.913041,77.683237,12.983041,77.753237,27/03/22,20:15:00,20:25:00,conditions Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 33,33,Sunny,1,10.87,2.0,1.0,0.32939393939393935,3,55.07203012690231,0.5002683843263553,0.45454545454545453
0x5c78,BANGRES01DEL03,32,3.7,12.933284,77.615428,13.023284,77.705428,12/03/22,20:25:00,20:35:00,conditions Sunny,Jam,1,Buffet,scooter,0,No,Metropolitian,(min) 31,31,Sunny,1,13.97,2.0,1.0,0.4506451612903226,0,70.77794488250463,0.6666666666666667,0.45454545454545453
0x9add,BANGRES01DEL01,22,4.6,12.933284,77.615428,13.003284,77.685428,16/03/22,19:55:00,20:05:00,conditions Stormy,Jam,1,Drinks,motorcycle,0,No,Urban,(min) 22,22,Stormy,0,10.87,2.0,1.6,0.4940909090909091,4,88.1152482030437,0.5002683843263553,1.0
0x2ba0,BANGRES05DEL02,34,4.2,12.970324,77.645748,13.100324,77.775748,04/03/22,19:30:00,19:45:00,conditions Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,(min) 42,42,Stormy,1,20.18,2.0,1.6,0.48047619047619045,0,163.5847018157702,1.0,1.0
0x3e0c,BANGRES15DEL02,33,4.3,12.975377,77.696664,13.025377,77.746664,13/03/22,19:55:00,20:00:00,conditions Stormy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,(min) 37,37,Stormy,1,7.76,2.0,1.6,0.20972972972972972,3,62.90472180824463,0.33333333333333337,1.0
0x92c5,BANGRES02DEL03,34,3.8,12.970221,77.645396,13.060221,77.735396,12/03/22,20:10:00,20:15:00,conditions Windy,Jam,1,Snack,motorcycle,2,No,Metropolitian,(min) 38,38,Windy,1,13.97,2.0,1.2,0.3676315789473684,3,84.93353385900555,0.6666666666666667,0.6363636363636362
0x7e8a,BANGRES16DEL02,22,4.8,13.029198,77.570997,13.079198,77.620997,30/03/22,19:25:00,19:30:00,conditions Sunny,Jam,2,Buffet,scooter,1,No,Metropolitian,(min) 13,13,Sunny,0,7.76,2.0,1.0,0.5969230769230769,0,39.315451130152894,0.33333333333333337,0.45454545454545453
0x900a,BANGRES14DEL02,29,4.9,12.949934,77.699386,13.079934,77.829386,20/03/22,17:20:00,17:35:00,conditions Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 24,24,Windy,0,20.18,1.3,1.2,0.8408333333333333,3,79.74754213518796,1.0,0.2545454545454546
0x55df,BANGRES14DEL01,30,4.9,12.949934,77.699386,13.059934,77.809386,02/04/22,21:50:00,22:00:00,conditions Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 42,42,Cloudy,1,17.08,2.0,1.1,0.4066666666666666,3,95.18797626717945,0.8336017176596886,0.5454545454545455
0xac08,BANGRES06DEL02,34,4.7,12.979096,77.640625,13.029096,77.690625,03/04/22,23:55:00,0:05:00,conditions Windy,Low,1,Buffet,motorcycle,0,No,Metropolitian,(min) 20,20,Windy,0,7.76,1.0,1.2,0.388,3,23.589270678091736,0.33333333333333337,0.09090909090909088
0x506e,BANGRES04DEL01,24,4.6,12.98041,77.640489,13.09041,77.750489,14/03/22,20:10:00,20:25:00,conditions Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,(min) 23,23,Sunny,0,17.08,2.0,1.0,0.7426086956521738,3,86.53452387925404,0.8336017176596886,0.45454545454545453
0xbd28,BANGRES08DEL03,33,4.5,12.906229,77.596791,12.966229,77.656791,19/03/22,17:10:00,17:20:00,conditions Fog,Medium,2,Buffet,scooter,0,No,Urban,(min) 15,15,Fog,0,9.32,1.3,1.4,0.6213333333333334,1,42.969356201682054,0.4170692431561997,0.37272727272727263
0x207d,BANGRES18DEL02,35,3.8,12.913041,77.683237,13.043041,77.813237,29/03/22,19:25:00,19:40:00,conditions Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,(min) 33,33,Sandstorms,1,20.18,2.0,1.5,0.6115151515151515,0,153.36065795228455,1.0,0.9090909090909091
0x25b3,BANGRES17DEL02,21,4.6,12.972532,77.608179,13.022532,77.658179,11/03/22,19:35:00,19:45:00,conditions Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,(min) 33,33,Windy,1,7.76,2.0,1.2,0.23515151515151514,3,47.17854135618347,0.33333333333333337,0.6363636363636362
0x70e0,BANGRES18DEL02,32,4.4,12.913041,77.683237,13.043041,77.813237,10/03/22,22:55:00,23:05:00,conditions Cloudy,Low,0,Buffet,motorcycle,2,No,Metropolitian,(min) 36,36,Cloudy,1,20.18,1.0,1.1,0.5605555555555556,3,56.232241249171004,1.0,0.04545454545454549
0x258a,BANGRES04DEL01,32,4.6,12.98041,77.640489,12.99041,77.650489,30/03/22,12:00:00,12:15:00,conditions Sunny,High,1,Snack,scooter,0,No,Metropolitian,(min) 17,17,Sunny,0,1.55,1.6,1.0,0.0911764705882353,0,6.282365902240927,0.0,0.27272727272727276
0x1334,BANGRES16DEL01,26,4.7,13.029198,77.570997,13.069198,77.610997,24/03/22,13:55:00,14:10:00,conditions Sandstorms,High,2,Meal,electric_scooter,1,No,Metropolitian,(min) 28,28,Sandstorms,0,6.21,1.6,1.5,0.22178571428571428,6,37.754992502822084,0.25013419216317767,0.6363636363636365
0x6c6d,BANGRES11DEL03,33,4.8,12.934365,77.616155,13.024365,77.706155,06/04/22,18:55:00,19:00:00,conditions Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,(min) 42,42,Windy,1,13.97,1.3,1.2,0.33261904761904765,3,55.20679700835361,0.6666666666666667,0.2545454545454546
0x1c71,BANGRES08DEL01,24,4.6,12.906229,77.596791,12.916229,77.606791,09/03/22,9:40:00,9:50:00,conditions Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,(min) 18,18,Fog,0,1.55,1.0,1.4,0.08611111111111111,3,5.49707016446081,0.0,0.18181818181818177
0x650d,BANGRES15DEL02,31,4.6,12.975377,77.696664,12.995377,77.716664,28/03/22,9:55:00,10:10:00,conditions Windy,Low,1,Meal,scooter,0,No,Metropolitian,(min) 26,26,Windy,0,3.11,1.0,1.2,0.11961538461538461,0,9.453947398049651,0.08373590982286634,0.09090909090909088
0x10c9,BANGRES16DEL01,39,5.0,13.029198,77.570997,13.139198,77.680997,08/03/22,18:35:00,18:40:00,conditions Windy,Medium,0,Buffet,motorcycle,2,No,Metropolitian,(min) 47,47,Windy,1,17.07,1.3,1.2,0.36319148936170215,3,67.45741051772342,0.833064949006978,0.2545454545454546
0x27a8,BANGRES19DEL02,39,4.6,12.914264,77.6784,13.044264,77.8084,23/03/22,23:15:00,23:20:00,conditions Sandstorms,Low,1,Buffet,scooter,1,No,Metropolitian,(min) 20,20,Sandstorms,0,20.18,1.0,1.5,1.009,0,76.68032897614228,1.0,0.22727272727272727
0xb19d,BANGRES07DEL02,28,5.0,12.978453,77.643685,13.028453,77.693685,05/04/22,18:50:00,19:00:00,conditions Windy,Medium,0,Snack,motorcycle,0,No,Metropolitian,(min) 27,27,Windy,0,7.76,1.3,1.2,0.2874074074074074,3,30.666051881519255,0.33333333333333337,0.2545454545454546
0x9b7b,BANGRES14DEL01,38,4.3,12.949934,77.699386,12.989934,77.739386,28/03/22,12:35:00,12:45:00,conditions Windy,High,0,Drinks,motorcycle,1,No,Metropolitian,(min) 31,31,Windy,1,6.21,1.6,1.2,0.20032258064516129,3,30.203994002257666,0.25013419216317767,0.4181818181818181
0xb319,BANGRES11DEL03,31,4.9,12.934365,77.616155,12.964365,77.646155,17/03/22,20:00:00,20:15:00,conditions Stormy,Jam,0,Meal,motorcycle,0,Yes,Urban,(min) 49,49,Stormy,1,4.66,2.0,1.6,0.09510204081632653,4,37.77525819928093,0.16693505099302203,1.0
0xb8f7,BANGRES07DEL01,32,4.8,12.978453,77.643685,12.988453,77.653685,05/04/22,10:35:00,10:40:00,conditions Fog,Low,2,Drinks,scooter,0,No,Metropolitian,(min) 16,16,Fog,0,1.55,1.0,1.4,0.096875,0,5.49707016446081,0.0,0.18181818181818177
0x519c,BANGRES09DEL01,32,4.1,12.934179,77.615797,12.944179,77.625797,03/04/22,10:50:00,11:05:00,conditions Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 32,32,Windy,1,1.55,1.0,1.2,0.0484375,3,4.7117744266806945,0.0,0.09090909090909088
0x9c01,BANGRES010DEL01,23,4.9,12.933298,77.614293,13.003298,77.684293,29/03/22,21:15:00,21:25:00,conditions Stormy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,(min) 29,29,Stormy,0,10.87,2.0,1.6,0.37482758620689655,3,88.1152482030437,0.5002683843263553,1.0
0x9e57,BANGRES17DEL02,22,4.6,12.972532,77.608179,13.052532,77.688179,29/03/22,21:45:00,22:00:00,conditions Windy,Jam,1,Buffet,scooter,1,No,Urban,(min) 16,16,Windy,0,12.42,2.0,1.2,0.77625,1,75.50998500564417,0.583467525496511,0.6363636363636362
0x3e1c,BANGRES04DEL02,27,4.5,12.98041,77.640489,13.03041,77.690489,01/03/22,23:40:00,23:55:00,conditions Fog,Low,1,Buffet,motorcycle,1,No,Urban,(min) 15,15,Fog,0,7.76,1.0,1.4,0.5173333333333333,4,27.520815791107026,0.33333333333333337,0.18181818181818177
0x5779,BANGRES17DEL01,21,4.7,12.972532,77.608179,13.082532,77.718179,23/03/22,18:50:00,19:05:00,conditions Windy,Medium,2,Drinks,electric_scooter,1,No,Urban,(min) 19,19,Windy,0,17.08,1.3,1.2,0.8989473684210525,7,67.49692862581814,0.8336017176596886,0.2545454545454546
0xb214,BANGRES12DEL01,27,4.9,12.939496,77.625999,13.049496,77.735999,23/03/22,23:55:00,0:00:00,conditions Sunny,Low,1,Drinks,motorcycle,0,No,Urban,(min) 26,26,Sunny,0,17.08,1.0,1.0,0.6569230769230768,4,43.26726193962702,0.8336017176596886,0.0
0xb37b,BANGRES11DEL02,39,5.0,12.934365,77.616155,12.954365,77.636155,17/03/22,11:30:00,11:35:00,conditions Windy,High,1,Buffet,scooter,1,No,Urban,(min) 33,33,Windy,1,3.11,1.6,1.2,0.09424242424242424,1,15.126315836879444,0.08373590982286634,0.4181818181818181
0x2b88,BANGRES04DEL01,29,4.7,12.98041,77.640489,13.09041,77.750489,25/03/22,20:40:00,20:45:00,conditions Stormy,Jam,0,Snack,motorcycle,1,No,Urban,(min) 26,26,Stormy,0,17.08,2.0,1.6,0.6569230769230768,4,138.45523820680646,0.8336017176596886,1.0
0xaea6,BANGRES04DEL03,32,4.9,12.98041,77.640489,13.04041,77.700489,24/03/22,23:35:00,23:50:00,conditions Cloudy,Low,2,Snack,electric_scooter,1,No,Metropolitian,(min) 15,15,Cloudy,0,9.31,1.0,1.1,0.6206666666666667,6,25.94262467937473,0.41653247450348907,0.04545454545454549
0x44bb,BANGRES18DEL02,28,4.8,12.913041,77.683237,12.963041,77.733237,24/03/22,21:45:00,21:50:00,conditions Fog,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,(min) 21,21,Fog,0,7.76,2.0,1.4,0.36952380952380953,6,55.04163158221405,0.33333333333333337,0.818181818181818
0x49c5,BANGRES01DEL02,24,5.0,12.933284,77.615428,13.013284,77.695428,23/03/22,22:50:00,22:55:00,conditions Cloudy,Low,0,Snack,motorcycle,0,No,Metropolitian,(min) 24,24,Cloudy,0,12.42,1.0,1.1,0.5175,3,34.60874312758691,0.583467525496511,0.04545454545454549
0x45b6,BANGRES20DEL02,25,4.9,12.972161,77.596014,12.992161,77.616014,07/03/22,9:50:00,10:00:00,conditions Windy,Low,2,Meal,scooter,0,No,Metropolitian,(min) 18,18,Windy,0,3.11,1.0,1.2,0.17277777777777778,0,9.453947398049651,0.08373590982286634,0.09090909090909088
0xac84,BANGRES15DEL02,34,4.2,12.975377,77.696664,13.105377,77.826664,06/03/22,18:35:00,18:40:00,conditions Fog,Medium,1,Meal,scooter,1,No,Metropolitian,(min) 34,34,Fog,1,20.18,1.3,1.4,0.5935294117647059,0,93.03879915771928,1.0,0.37272727272727263
0x55d3,BANGRES08DEL02,25,4.1,12.906229,77.596791,12.926229,77.616791,03/03/22,11:00:00,11:05:00,conditions Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,(min) 18,18,Windy,0,3.11,1.0,1.2,0.17277777777777778,3,9.453947398049651,0.08373590982286634,0.09090909090909088
0x4bc4,BANGRES19DEL02,31,4.0,12.914264,77.6784,12.934264,77.6984,28/03/22,9:40:00,9:50:00,conditions Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 30,30,Stormy,0,3.11,1.0,1.6,0.10366666666666666,3,12.605263197399537,0.08373590982286634,0.27272727272727276
